category,price,discount,views,cart_adds,rating,device,purchased
Beauty,875.33,0.15,2,0,3.6,Desktop,0
Beauty,61.79,0.28,2,0,2.7,Desktop,0
Home,968.25,0.32,8,2,3.8,Desktop,0
Beauty,654.44,0.37,3,0,3.2,Tablet,0
Home,223.98,0.19,4,1,3.0,Mobile,0
Clothing,66.95,0.29,0,0,4.2,Desktop,0
Electronics,854.94,0.36,2,1,3.5,Mobile,0
Beauty,518.92,0.08,4,1,2.9,Tablet,0
Clothing,403.0,0.15,4,1,4.2,Tablet,0
Beauty,316.52,0.46,0,0,3.7,Mobile,0
Books,397.98,0.36,7,5,4.4,Desktop,0
Home,804.81,0.11,3,0,4.3,Desktop,0
Home,39.77,0.05,5,2,3.4,Mobile,0
Home,977.95,0.04,3,0,3.1,Tablet,0
Beauty,226.09,0.39,1,0,4.7,Mobile,1
Home,705.25,0.41,3,1,4.4,Tablet,0
Beauty,369.18,0.23,2,1,2.9,Mobile,1
Home,774.63,0.41,2,0,4.8,Desktop,0
Clothing,134.67,0.24,4,1,3.9,Mobile,0
Beauty,497.64,0.37,5,2,2.8,Mobile,0
Clothing,747.01,0.35,5,1,4.4,Mobile,0
Home,573.02,0.11,4,1,3.7,Mobile,1
Home,366.08,0.13,4,3,4.5,Desktop,0
Clothing,603.34,0.3,5,1,4.2,Desktop,1
Books,681.96,0.44,3,0,3.0,Mobile,0
Clothing,564.11,0.33,5,2,4.4,Mobile,0
Electronics,63.14,0.38,4,1,3.2,Tablet,0
Home,126.29,0.02,5,1,4.8,Mobile,0
Books,599.1,0.31,5,4,4.9,Desktop,0
Home,36.53,0.08,2,0,4.4,Tablet,0
Beauty,626.57,0.19,2,0,4.1,Desktop,0
Beauty,254.12,0.46,4,2,3.8,Mobile,1
Home,156.75,0.33,4,2,3.9,Tablet,1
Clothing,879.02,0.22,0,0,2.6,Tablet,0
Books,375.48,0.33,1,0,3.1,Mobile,0
Books,387.07,0.17,1,0,4.2,Desktop,0
Beauty,347.41,0.41,2,0,2.8,Mobile,0
Home,521.31,0.12,2,1,3.0,Desktop,0
Books,832.2,0.08,4,2,3.0,Tablet,0
Beauty,290.39,0.43,6,3,2.9,Tablet,1
Beauty,762.43,0.48,1,0,3.3,Desktop,0
Home,292.01,0.0,1,0,4.2,Mobile,0
Clothing,652.21,0.25,5,3,4.3,Mobile,0
Home,502.77,0.13,7,2,3.0,Tablet,0
Electronics,216.54,0.46,2,1,3.6,Mobile,0
Home,992.76,0.03,3,1,2.8,Desktop,0
Beauty,279.31,0.24,2,0,4.5,Mobile,0
Home,161.03,0.44,4,3,2.9,Mobile,1
Electronics,772.52,0.44,3,2,3.6,Tablet,0
Beauty,858.76,0.27,7,2,4.9,Tablet,0
Clothing,620.39,0.1,6,3,3.7,Desktop,0
Beauty,958.57,0.17,3,1,3.3,Tablet,1
Electronics,134.63,0.37,5,0,3.7,Mobile,0
Electronics,852.57,0.25,0,0,4.9,Mobile,0
Home,738.15,0.19,4,2,3.8,Desktop,0
Electronics,689.44,0.31,5,1,4.4,Tablet,1
Home,541.39,0.11,4,2,4.1,Mobile,1
Electronics,63.95,0.39,5,1,3.8,Tablet,1
Beauty,179.75,0.43,3,0,4.3,Desktop,0
Books,572.44,0.18,2,2,3.1,Mobile,1
Beauty,904.53,0.06,4,2,5.0,Tablet,0
Clothing,416.87,0.22,4,1,3.7,Mobile,0
Home,13.03,0.03,3,2,4.9,Mobile,0
Clothing,107.51,0.43,3,1,4.3,Tablet,1
Electronics,392.44,0.46,3,0,3.7,Desktop,0
Beauty,538.93,0.31,2,0,3.7,Mobile,0
Beauty,514.02,0.37,2,1,4.5,Tablet,1
Home,449.01,0.06,2,1,4.4,Mobile,0
Beauty,367.86,0.05,3,1,3.7,Mobile,1
Home,713.45,0.34,3,0,3.4,Desktop,0
Home,206.68,0.29,2,2,4.0,Desktop,0
Home,251.23,0.3,4,1,4.5,Mobile,0
Clothing,321.21,0.16,2,0,2.5,Mobile,0
Electronics,690.79,0.41,1,0,4.0,Tablet,0
Electronics,32.99,0.45,4,2,2.6,Tablet,0
Clothing,550.79,0.4,1,0,5.0,Tablet,0
Books,431.89,0.05,1,0,3.7,Mobile,0
Home,280.16,0.18,1,0,2.7,Mobile,0
Books,274.96,0.28,2,2,2.6,Mobile,0
Books,159.72,0.05,1,0,3.2,Tablet,0
Clothing,307.88,0.31,4,3,4.3,Desktop,1
Clothing,984.59,0.05,2,0,4.5,Tablet,0
Beauty,428.77,0.44,3,0,3.1,Tablet,1
Home,737.79,0.1,5,3,2.6,Desktop,1
Electronics,535.52,0.36,3,2,2.8,Desktop,0
Books,205.8,0.03,1,0,3.1,Mobile,0
Beauty,995.52,0.35,0,0,4.2,Mobile,0
Home,795.23,0.35,1,1,3.1,Tablet,1
Home,584.42,0.44,2,1,3.8,Desktop,1
Home,814.51,0.14,1,0,3.5,Mobile,0
Beauty,391.88,0.06,2,1,4.5,Mobile,1
Beauty,469.97,0.11,1,1,4.1,Mobile,0
Home,556.97,0.48,2,0,2.6,Desktop,0
Home,628.46,0.13,6,1,4.7,Tablet,1
Books,833.47,0.12,7,0,4.0,Mobile,0
Books,840.58,0.38,3,2,3.0,Desktop,0
Books,31.36,0.08,3,1,3.0,Tablet,1
Home,558.22,0.18,1,0,4.3,Desktop,0
Home,764.25,0.22,4,0,3.1,Mobile,0
Home,795.56,0.44,4,1,3.8,Tablet,0
Home,506.96,0.06,2,0,4.3,Mobile,0
Clothing,969.73,0.06,2,0,4.5,Desktop,0
Home,21.74,0.48,5,3,2.7,Tablet,1
Home,975.29,0.4,3,1,3.5,Mobile,1
Books,588.26,0.46,2,0,4.3,Desktop,0
Electronics,889.8,0.17,2,1,4.1,Mobile,0
Electronics,310.84,0.44,1,1,3.0,Mobile,1
Clothing,51.55,0.31,4,1,4.9,Mobile,1
Beauty,73.04,0.48,4,3,3.7,Tablet,0
Home,312.66,0.32,1,0,4.1,Tablet,1
Books,958.58,0.01,0,0,3.3,Tablet,0
Clothing,894.74,0.24,4,1,4.3,Desktop,0
Electronics,92.51,0.01,1,1,3.3,Mobile,1
Clothing,824.0,0.14,0,0,3.7,Tablet,0
Electronics,641.9,0.25,3,1,3.3,Mobile,0
Home,551.17,0.15,3,1,2.6,Mobile,1
Home,578.91,0.36,3,1,4.8,Tablet,0
Electronics,695.01,0.39,5,2,4.3,Desktop,1
Home,775.67,0.07,3,1,3.8,Mobile,0
Clothing,937.32,0.12,2,0,4.2,Mobile,0
Home,619.82,0.19,2,0,4.7,Desktop,0
Electronics,277.83,0.07,2,0,2.5,Tablet,0
Clothing,635.14,0.38,5,1,3.5,Tablet,1
Books,352.95,0.35,3,0,2.9,Mobile,0
Home,802.08,0.08,2,0,4.3,Mobile,0
Beauty,110.21,0.37,1,0,3.8,Desktop,1
Home,756.19,0.34,2,1,4.0,Tablet,0
Books,904.04,0.23,2,1,4.2,Tablet,1
Electronics,768.96,0.45,1,1,2.9,Mobile,1
Beauty,383.08,0.4,1,0,4.2,Desktop,1
Clothing,555.3,0.06,0,0,4.4,Mobile,0
Home,7.19,0.15,2,1,4.7,Tablet,1
Electronics,813.84,0.47,0,0,4.8,Mobile,0
Electronics,577.48,0.48,2,1,4.8,Desktop,0
Books,507.85,0.46,2,1,4.1,Desktop,0
Home,163.75,0.39,2,1,3.4,Tablet,0
Books,218.77,0.5,2,1,4.7,Mobile,1
Books,551.0,0.26,3,1,3.2,Tablet,0
Home,268.06,0.0,5,3,4.8,Tablet,0
Clothing,57.8,0.04,6,1,3.9,Mobile,1
Beauty,335.48,0.42,1,0,3.2,Desktop,0
Books,966.28,0.22,3,1,2.6,Mobile,1
Electronics,938.2,0.07,3,0,5.0,Desktop,0
Electronics,60.1,0.37,4,0,2.7,Mobile,1
Clothing,222.67,0.28,6,3,2.7,Desktop,0
Electronics,96.35,0.24,4,0,3.8,Mobile,0
Home,876.58,0.03,3,0,4.6,Mobile,0
Books,79.58,0.46,0,0,3.9,Desktop,0
Clothing,40.79,0.05,3,0,4.5,Tablet,0
Beauty,928.04,0.26,4,2,5.0,Desktop,0
Beauty,708.54,0.04,1,1,3.3,Mobile,0
Clothing,681.09,0.42,3,1,2.7,Desktop,0
Electronics,687.52,0.36,3,1,4.7,Tablet,1
Beauty,653.08,0.44,3,0,4.9,Tablet,0
Beauty,254.91,0.33,5,1,3.4,Desktop,1
Books,21.52,0.48,4,1,4.3,Mobile,0
Electronics,727.9,0.41,1,1,4.8,Mobile,1
Books,827.1,0.37,3,1,3.0,Mobile,1
Electronics,108.7,0.23,2,0,3.3,Mobile,0
Home,23.17,0.04,3,0,4.6,Tablet,0
Beauty,393.01,0.23,3,1,4.0,Desktop,0
Beauty,308.34,0.4,4,2,2.9,Mobile,0
Books,991.58,0.32,1,1,4.2,Tablet,0
Clothing,585.32,0.3,4,1,3.1,Tablet,1
Electronics,503.67,0.42,2,1,4.9,Tablet,0
Home,977.09,0.15,1,0,3.0,Tablet,0
Beauty,608.21,0.29,4,1,2.6,Desktop,1
Books,551.55,0.06,1,1,4.9,Tablet,1
Home,621.87,0.09,2,1,2.8,Tablet,1
Electronics,818.29,0.24,2,1,3.1,Desktop,0
Books,233.49,0.4,5,1,3.8,Tablet,1
Home,692.03,0.04,4,1,4.9,Tablet,0
Clothing,798.33,0.03,1,0,4.4,Desktop,0
Electronics,261.3,0.32,5,2,3.5,Mobile,0
Home,968.95,0.16,2,1,4.7,Desktop,0
Electronics,398.01,0.07,2,0,3.6,Tablet,0
Electronics,388.09,0.46,4,0,3.6,Mobile,1
Beauty,386.24,0.14,2,2,4.4,Mobile,1
Books,12.82,0.35,5,0,3.0,Tablet,0
Home,624.87,0.4,6,3,2.9,Tablet,0
Books,250.24,0.34,3,1,4.6,Mobile,1
Clothing,477.81,0.36,2,0,4.8,Desktop,0
Electronics,994.84,0.39,3,2,2.9,Desktop,0
Beauty,39.32,0.45,4,1,2.8,Tablet,1
Books,746.79,0.15,4,1,4.7,Desktop,0
Books,793.04,0.18,2,0,2.5,Tablet,0
Books,487.51,0.33,1,0,4.5,Mobile,0
Electronics,547.37,0.13,3,0,3.7,Desktop,0
Clothing,865.75,0.4,2,0,4.2,Desktop,0
Books,389.72,0.26,3,0,3.9,Mobile,0
Beauty,993.76,0.04,3,1,3.5,Tablet,1
Clothing,387.06,0.47,3,0,4.8,Desktop,1
Home,231.44,0.01,2,0,3.4,Desktop,0
Electronics,944.89,0.22,2,1,4.8,Mobile,0
Beauty,914.92,0.19,5,1,3.3,Desktop,0
Home,577.83,0.38,4,2,3.1,Tablet,1
Books,770.78,0.14,4,0,2.9,Tablet,0
Electronics,69.87,0.05,2,0,2.9,Desktop,0
Home,284.26,0.22,5,2,3.2,Tablet,1
Electronics,853.01,0.02,2,1,2.7,Tablet,0
Books,142.56,0.13,5,0,3.3,Desktop,0
Beauty,34.0,0.47,2,0,3.1,Desktop,1
Electronics,750.68,0.04,2,1,2.7,Tablet,0
Electronics,699.67,0.21,6,3,4.6,Desktop,1
Beauty,975.76,0.19,0,0,2.8,Tablet,0
Electronics,13.83,0.0,5,0,3.7,Desktop,0
Beauty,576.36,0.17,6,4,4.9,Mobile,0
Home,49.25,0.12,1,0,2.7,Desktop,0
Home,673.7,0.44,3,0,4.7,Mobile,1
Electronics,788.32,0.37,5,0,2.9,Desktop,0
Home,838.44,0.41,3,0,3.1,Mobile,0
Electronics,719.75,0.07,4,3,3.5,Tablet,0
Beauty,481.57,0.07,4,0,4.1,Desktop,1
Books,93.52,0.33,3,0,3.8,Desktop,0
Home,518.84,0.25,3,1,4.3,Tablet,1
Electronics,885.69,0.39,1,0,3.8,Desktop,0
Clothing,237.18,0.18,3,1,4.1,Mobile,0
Clothing,784.99,0.34,3,0,3.7,Mobile,0
Home,626.72,0.38,3,0,3.2,Mobile,0
Books,738.52,0.35,3,0,2.8,Mobile,0
Home,345.22,0.48,5,1,5.0,Desktop,0
Clothing,388.78,0.4,3,1,4.7,Mobile,0
Beauty,351.85,0.03,5,1,4.9,Tablet,1
Books,622.87,0.18,4,1,4.5,Desktop,0
Beauty,215.14,0.39,2,2,3.7,Tablet,1
Beauty,121.91,0.19,1,0,2.8,Tablet,0
Home,390.74,0.04,2,2,4.9,Desktop,0
Clothing,118.77,0.42,1,1,4.0,Mobile,1
Home,819.49,0.04,2,0,3.5,Tablet,0
Books,990.33,0.12,5,2,4.4,Desktop,1
Books,96.59,0.01,6,4,3.2,Desktop,1
Books,15.25,0.19,5,2,3.5,Desktop,0
Beauty,441.58,0.32,2,1,4.6,Desktop,0
Electronics,288.56,0.26,1,0,4.4,Desktop,0
Clothing,445.52,0.38,2,0,2.6,Mobile,1
Home,538.91,0.3,5,3,4.6,Tablet,0
Electronics,159.16,0.46,2,1,4.2,Mobile,1
Beauty,915.51,0.4,4,1,3.4,Desktop,0
Electronics,462.51,0.28,4,1,3.8,Desktop,0
Home,105.42,0.46,8,2,3.1,Tablet,0
Books,156.94,0.36,3,1,2.9,Tablet,0
Home,516.97,0.39,3,0,4.6,Mobile,0
Books,202.9,0.23,1,1,4.4,Tablet,0
Beauty,807.39,0.18,3,1,4.6,Mobile,0
Electronics,778.16,0.05,3,1,4.6,Mobile,1
Home,740.52,0.46,2,1,3.7,Desktop,0
Books,629.71,0.17,2,1,4.3,Mobile,1
Clothing,688.67,0.01,2,0,4.9,Mobile,0
Electronics,963.65,0.07,5,1,2.6,Desktop,1
Books,426.59,0.15,6,0,4.4,Mobile,0
Electronics,189.18,0.47,6,2,3.3,Mobile,1
Clothing,468.12,0.49,3,0,3.5,Desktop,0
Electronics,278.72,0.46,2,1,3.2,Desktop,0
Books,225.56,0.32,5,2,4.4,Desktop,1
Books,448.53,0.31,3,1,3.1,Desktop,1
Electronics,282.37,0.43,6,2,4.3,Desktop,1
Clothing,558.02,0.39,0,0,3.6,Desktop,0
Beauty,393.89,0.04,0,0,3.4,Tablet,0
Beauty,672.22,0.29,7,1,3.5,Mobile,1
Home,473.07,0.45,2,0,4.9,Tablet,0
Electronics,100.13,0.5,5,2,5.0,Tablet,1
Books,868.44,0.24,2,1,4.3,Desktop,1
Clothing,159.78,0.32,6,3,4.2,Desktop,1
Books,129.02,0.25,5,3,4.8,Desktop,0
Electronics,536.42,0.35,3,2,2.8,Desktop,0
Beauty,799.41,0.07,6,1,4.5,Desktop,0
Beauty,551.81,0.0,2,0,4.0,Desktop,0
Electronics,211.92,0.32,2,0,4.7,Desktop,1
Home,35.74,0.12,4,1,3.5,Tablet,1
Electronics,807.88,0.02,3,2,3.9,Mobile,0
Books,697.97,0.28,4,2,3.9,Mobile,1
Electronics,322.27,0.42,4,3,3.8,Tablet,0
Home,125.12,0.4,3,0,4.7,Mobile,0
Electronics,175.93,0.13,3,0,3.9,Desktop,1
Beauty,944.94,0.48,2,1,2.7,Tablet,0
Home,293.44,0.18,1,0,4.2,Tablet,1
Home,85.82,0.2,1,0,3.9,Desktop,0
Books,283.88,0.09,1,0,2.9,Mobile,0
Clothing,773.24,0.01,3,1,4.9,Tablet,1
Electronics,79.89,0.02,4,1,3.6,Tablet,0
Electronics,763.23,0.05,3,1,4.5,Mobile,0
Clothing,20.0,0.3,4,3,4.6,Desktop,1
Electronics,656.4,0.37,1,0,2.7,Mobile,1
Clothing,766.52,0.06,5,1,4.8,Mobile,1
Beauty,50.97,0.25,4,2,4.7,Tablet,0
Electronics,494.88,0.48,4,2,4.6,Mobile,0
Books,494.78,0.23,6,3,3.4,Desktop,0
Clothing,902.28,0.1,5,1,3.8,Tablet,0
Books,562.67,0.3,3,1,3.0,Desktop,1
Books,570.76,0.27,3,0,2.6,Mobile,0
Home,520.71,0.42,3,0,3.9,Desktop,0
Books,674.31,0.22,2,0,4.1,Desktop,0
Beauty,988.11,0.12,2,1,3.1,Tablet,1
Home,296.93,0.12,3,1,4.8,Desktop,1
Books,695.26,0.38,3,1,4.8,Mobile,1
Books,268.88,0.42,2,0,4.7,Tablet,0
Books,176.14,0.14,0,0,4.1,Desktop,1
Books,630.83,0.47,3,2,4.6,Mobile,0
Clothing,983.6,0.35,4,1,3.8,Desktop,0
Home,307.61,0.47,3,2,2.9,Tablet,0
Clothing,668.86,0.16,7,3,4.6,Tablet,0
Clothing,378.3,0.12,0,0,4.7,Mobile,0
Home,602.69,0.31,3,1,3.9,Tablet,0
Electronics,197.14,0.05,2,0,3.5,Desktop,0
Home,933.44,0.11,3,1,3.8,Desktop,0
Clothing,397.38,0.34,4,2,4.5,Tablet,0
Books,843.24,0.41,4,2,4.6,Mobile,0
Books,13.95,0.27,3,1,3.4,Tablet,1
Clothing,581.38,0.29,5,0,3.5,Mobile,0
Books,996.08,0.48,1,0,3.2,Desktop,0
Beauty,121.18,0.13,5,0,4.2,Mobile,0
Books,598.89,0.1,5,3,2.8,Tablet,1
Clothing,375.32,0.03,3,0,4.5,Mobile,1
Electronics,464.05,0.21,1,0,2.9,Tablet,1
Books,902.87,0.22,3,0,4.5,Tablet,0
Electronics,787.05,0.2,4,0,4.7,Tablet,0
Books,998.36,0.35,5,1,4.2,Desktop,1
Clothing,356.18,0.45,2,1,3.4,Mobile,0
Electronics,326.39,0.17,3,1,2.6,Desktop,1
Books,465.21,0.24,1,0,3.7,Desktop,0
Books,889.91,0.07,9,7,4.7,Mobile,1
Books,252.25,0.3,5,4,4.8,Mobile,1
Electronics,758.14,0.35,5,3,4.7,Mobile,0
Books,818.08,0.42,1,1,2.6,Desktop,0
Electronics,897.3,0.31,4,2,3.2,Tablet,1
Beauty,291.71,0.3,3,0,3.9,Desktop,0
Home,181.73,0.3,3,1,3.7,Mobile,0
Books,655.98,0.45,3,1,3.1,Desktop,0
Home,732.39,0.27,6,2,3.8,Desktop,0
Home,244.42,0.48,5,1,4.0,Tablet,1
Beauty,304.24,0.36,2,1,4.6,Desktop,0
Books,44.37,0.02,4,1,3.6,Mobile,1
Electronics,106.37,0.39,0,0,2.5,Desktop,1
Electronics,498.15,0.16,1,0,3.7,Mobile,1
Books,104.28,0.34,3,0,5.0,Mobile,0
Electronics,319.18,0.27,1,0,4.0,Mobile,0
Electronics,178.73,0.33,2,1,4.3,Tablet,1
Beauty,731.16,0.0,9,2,4.5,Mobile,0
Electronics,715.57,0.09,4,1,3.0,Mobile,1
Home,362.59,0.22,2,0,3.1,Tablet,0
Clothing,205.21,0.38,3,0,3.3,Mobile,0
Books,678.5,0.0,2,1,2.5,Desktop,1
Electronics,124.94,0.12,2,0,2.6,Desktop,0
Electronics,392.89,0.38,1,0,4.6,Tablet,0
Electronics,297.56,0.05,5,2,3.2,Mobile,0
Beauty,609.79,0.27,3,2,2.5,Desktop,1
Beauty,818.9,0.23,3,1,3.0,Mobile,0
Home,396.03,0.29,3,1,4.3,Mobile,1
Clothing,152.37,0.42,0,0,3.5,Tablet,0
Home,658.9,0.25,4,0,4.9,Tablet,0
Clothing,807.22,0.23,2,1,4.2,Desktop,0
Beauty,92.6,0.48,3,0,3.6,Desktop,0
Home,851.65,0.33,0,0,4.6,Tablet,0
Electronics,337.05,0.35,3,1,3.2,Desktop,0
Home,277.78,0.32,3,0,5.0,Tablet,0
Books,295.18,0.12,1,0,3.5,Tablet,0
Electronics,241.21,0.07,4,2,3.1,Mobile,0
Beauty,189.52,0.03,2,1,3.7,Mobile,1
Books,129.44,0.06,1,1,3.3,Tablet,1
Beauty,241.33,0.26,2,0,4.7,Desktop,0
Beauty,578.26,0.15,4,2,4.3,Tablet,0
Beauty,789.69,0.18,2,0,4.5,Mobile,0
Beauty,160.57,0.09,0,0,2.5,Desktop,0
Electronics,279.0,0.5,3,1,2.5,Tablet,0
Electronics,227.01,0.26,3,0,4.2,Mobile,0
Books,775.4,0.37,3,1,4.0,Desktop,0
Clothing,245.12,0.39,5,3,3.2,Desktop,1
Books,926.2,0.22,6,1,2.5,Mobile,0
Electronics,400.34,0.14,1,0,2.7,Tablet,0
Home,940.32,0.48,2,1,4.0,Desktop,0
Home,911.23,0.41,7,3,3.4,Desktop,1
Clothing,719.37,0.04,3,2,2.7,Desktop,0
Home,682.42,0.43,1,0,3.6,Desktop,1
Clothing,232.56,0.33,4,0,2.8,Mobile,0
Beauty,241.83,0.49,1,0,4.5,Mobile,1
Clothing,145.91,0.06,4,2,2.7,Tablet,0
Home,451.17,0.4,4,3,3.5,Mobile,0
Clothing,517.02,0.3,6,2,4.3,Tablet,1
Clothing,184.57,0.4,2,0,2.9,Desktop,1
Electronics,112.14,0.2,2,0,4.1,Tablet,1
Home,983.14,0.29,3,0,4.6,Tablet,0
Books,410.03,0.0,4,0,3.5,Mobile,0
Home,144.08,0.11,3,1,3.0,Tablet,1
Books,289.69,0.47,1,0,3.0,Desktop,0
Home,204.37,0.15,2,1,4.3,Tablet,1
Electronics,365.98,0.23,3,1,4.9,Desktop,0
Clothing,669.34,0.2,1,1,3.9,Tablet,1
Home,584.73,0.4,5,1,4.8,Desktop,0
Clothing,77.83,0.24,5,3,2.6,Tablet,0
Electronics,39.2,0.38,5,2,3.6,Desktop,1
Electronics,161.93,0.23,5,4,3.6,Desktop,1
Home,195.59,0.11,2,2,4.3,Tablet,0
Electronics,380.72,0.49,4,0,4.6,Desktop,0
Beauty,741.21,0.42,1,1,3.1,Desktop,1
Beauty,905.26,0.24,3,2,3.8,Desktop,0
Electronics,548.32,0.14,2,1,4.6,Desktop,1
Books,418.95,0.29,4,2,2.6,Mobile,1
Home,60.69,0.1,4,3,4.4,Tablet,1
Clothing,493.03,0.43,5,1,2.9,Desktop,0
Beauty,760.83,0.02,5,1,4.1,Tablet,0
Beauty,204.36,0.24,4,0,2.7,Mobile,0
Home,348.83,0.08,5,1,2.6,Desktop,0
Electronics,594.22,0.05,0,0,3.1,Tablet,0
Beauty,630.19,0.08,2,0,4.5,Mobile,0
Electronics,500.62,0.3,1,0,3.6,Mobile,0
Electronics,209.65,0.13,1,1,3.7,Mobile,1
Clothing,854.37,0.07,3,1,4.4,Tablet,0
Beauty,321.57,0.12,4,1,5.0,Tablet,0
Beauty,317.05,0.24,2,1,3.0,Tablet,0
Books,639.25,0.29,6,2,3.6,Tablet,0
Beauty,235.79,0.25,2,0,4.8,Tablet,1
Beauty,770.86,0.38,2,0,3.5,Mobile,0
Beauty,566.8,0.43,2,0,3.3,Tablet,0
Clothing,444.39,0.13,5,2,3.8,Mobile,1
Books,156.99,0.38,2,0,4.4,Tablet,0
Clothing,411.42,0.04,5,2,2.9,Mobile,1
Beauty,220.28,0.42,3,0,2.9,Desktop,1
Books,511.13,0.03,6,3,4.1,Desktop,0
Clothing,349.48,0.46,2,0,2.5,Tablet,0
Beauty,571.63,0.19,3,2,3.8,Mobile,0
Electronics,767.59,0.33,2,1,3.1,Tablet,0
Beauty,312.39,0.41,2,1,4.7,Tablet,1
Clothing,173.81,0.19,7,1,2.7,Tablet,1
Electronics,804.04,0.19,4,0,2.8,Mobile,0
Clothing,212.82,0.39,7,1,3.2,Desktop,1
Books,410.57,0.33,0,0,3.0,Mobile,0
Books,629.45,0.04,5,2,4.6,Desktop,1
Books,523.35,0.28,1,0,3.6,Desktop,0
Home,823.13,0.29,5,1,3.7,Desktop,0
Clothing,179.63,0.03,6,0,4.7,Mobile,0
Books,750.34,0.42,3,2,4.7,Mobile,0
Electronics,529.76,0.35,2,0,4.7,Mobile,0
Beauty,274.23,0.24,4,1,4.2,Desktop,0
Home,711.75,0.35,2,0,3.6,Mobile,0
Clothing,559.24,0.1,2,0,2.7,Desktop,0
Beauty,875.42,0.24,3,0,4.6,Tablet,0
Books,706.41,0.0,1,0,3.4,Mobile,0
Books,433.88,0.3,5,1,4.7,Desktop,0
Books,995.66,0.46,1,0,3.4,Tablet,0
Beauty,175.84,0.37,2,1,4.1,Mobile,1
Electronics,511.28,0.03,0,0,4.6,Tablet,0
Books,285.38,0.04,4,2,2.8,Mobile,0
Books,151.13,0.4,5,0,4.5,Tablet,0
Books,285.94,0.46,2,1,3.1,Mobile,1
Beauty,118.33,0.36,2,2,2.5,Mobile,0
Books,892.56,0.29,1,0,4.7,Mobile,0
Clothing,491.96,0.14,6,3,2.7,Mobile,1
Clothing,539.87,0.15,6,1,2.8,Desktop,0
Books,658.97,0.23,4,1,4.5,Mobile,1
Books,768.94,0.2,1,0,3.6,Desktop,0
Beauty,976.78,0.1,2,1,3.4,Desktop,1
Electronics,795.67,0.12,2,0,4.4,Desktop,0
Beauty,675.65,0.11,3,1,4.2,Desktop,1
Clothing,696.49,0.31,3,1,3.6,Desktop,0
Books,564.44,0.47,1,0,4.2,Mobile,0
Home,43.11,0.32,2,1,4.8,Tablet,1
Beauty,276.4,0.48,2,0,2.6,Desktop,0
Beauty,39.59,0.11,1,0,3.2,Desktop,0
Electronics,484.94,0.31,1,0,4.0,Mobile,0
Home,500.8,0.4,6,4,3.2,Tablet,0
Beauty,312.22,0.02,5,3,4.6,Tablet,0
Books,701.82,0.32,2,1,3.9,Tablet,0
Books,408.25,0.24,0,0,3.5,Mobile,0
Beauty,654.53,0.19,4,2,3.7,Desktop,1
Home,853.95,0.28,4,1,4.6,Desktop,0
Electronics,346.53,0.31,2,2,4.6,Mobile,1
Beauty,60.87,0.32,3,1,3.9,Tablet,0
Electronics,768.48,0.06,5,3,2.8,Tablet,1
Home,311.83,0.26,3,1,4.3,Mobile,0
Home,309.49,0.33,4,1,4.0,Mobile,1
Clothing,707.58,0.11,7,2,3.4,Tablet,0
Clothing,218.99,0.49,3,1,4.0,Tablet,0
Electronics,164.6,0.06,5,1,3.4,Tablet,0
Home,460.75,0.35,2,1,4.4,Tablet,1
Electronics,629.62,0.0,3,1,3.2,Mobile,0
Books,210.73,0.15,1,0,3.8,Tablet,0
Beauty,74.42,0.14,3,0,2.6,Tablet,0
Clothing,945.41,0.44,3,1,4.8,Mobile,1
Beauty,778.02,0.49,3,1,2.9,Tablet,1
Home,890.36,0.39,2,1,3.4,Mobile,0
Home,928.41,0.09,4,0,4.3,Mobile,0
Home,666.92,0.06,2,0,4.4,Mobile,1
Electronics,420.43,0.4,2,2,4.6,Desktop,0
Books,512.91,0.28,2,1,3.7,Desktop,1
Home,527.87,0.06,6,1,4.4,Tablet,0
Beauty,469.41,0.33,3,1,4.0,Desktop,0
Books,262.6,0.4,2,1,3.6,Mobile,1
Clothing,22.48,0.5,1,1,4.5,Tablet,0
Electronics,983.89,0.35,1,0,3.1,Mobile,0
Books,489.79,0.09,3,1,4.8,Tablet,1
Books,187.51,0.34,5,1,3.1,Tablet,0
Books,300.4,0.21,1,0,3.5,Desktop,0
Beauty,712.94,0.17,2,1,4.2,Mobile,0
Books,455.79,0.35,4,1,4.8,Tablet,1
Beauty,330.98,0.38,1,0,3.1,Tablet,0
Electronics,396.53,0.35,2,0,4.6,Mobile,0
Beauty,788.71,0.35,1,1,3.3,Desktop,0
Clothing,84.52,0.1,3,0,4.1,Desktop,0
Books,854.11,0.34,3,1,4.7,Desktop,0
Home,44.61,0.43,3,1,3.5,Tablet,0
Books,601.51,0.04,0,0,3.5,Mobile,1
Beauty,400.23,0.08,2,0,2.7,Desktop,0
Clothing,194.02,0.24,1,0,2.6,Desktop,0
Electronics,898.62,0.39,5,1,3.5,Mobile,0
Home,500.47,0.35,4,2,3.8,Mobile,1
Electronics,597.51,0.27,0,0,4.2,Tablet,1
Books,190.86,0.15,3,0,4.6,Mobile,1
Books,548.82,0.29,4,1,3.6,Desktop,1
Clothing,278.29,0.46,3,0,2.7,Tablet,0
Home,327.97,0.06,3,2,3.8,Desktop,0
Clothing,912.89,0.06,4,1,3.3,Desktop,1
Home,891.51,0.01,3,1,2.9,Desktop,0
Electronics,825.01,0.22,2,0,3.8,Mobile,0
Home,522.81,0.41,4,2,5.0,Desktop,1
Books,852.95,0.09,0,0,3.6,Tablet,0
